whiskey,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19
Jim Beam Signature Craft 12,oak,fruit,vanilla,caramel,cinnamon,orange,candy,spicy,earth,leather,nutty,wood,butter,yeast,peanut,corn,bitter,tannic,dry,sugar,1.875,0.875,0.875,0.875,0.75,0.75,0.625,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375
Jim Beam White Label,corn,peanut,vanilla,caramel,spicy,oak,salty,syrup,char,yeast,bitter,apple,butter,pepper,anise,toffee,sugar,citrus,nutty,licorice,1.1538461538461535,1.0769230769230769,1.0,0.9230769230769232,0.8461538461538461,0.7692307692307693,0.4615384615384616,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.15384615384615385
Johnnie Walker Black Label,smoky,caramel,peaty,vanilla,malt,honey,pepper,oak,grainy,toffee,fruit,apple,salty,dry,bitter,chocolate,orange,wood,citrus,butterscotch,1.681818181818182,1.0606060606060606,0.9848484848484848,0.7575757575757576,0.696969696969697,0.6515151515151515,0.5757575757575758,0.5151515151515151,0.5,0.4090909090909091,0.3787878787878788,0.2727272727272727,0.24242424242424246,0.2272727272727273,0.21212121212121213,0.19696969696969696,0.18181818181818185,0.18181818181818185,0.16666666666666666,0.15151515151515152
Johnnie Walker Blue Label,smoky,peaty,oak,malt,honey,spicy,fruit,grainy,vanilla,dry,caramel,leather,wood,sherry,salty,apple,pepper,chocolate,citrus,bitter,1.6551724137931034,0.7931034482758621,0.7586206896551724,0.7241379310344828,0.7241379310344828,0.6206896551724138,0.5517241379310345,0.5172413793103449,0.4482758620689655,0.3448275862068966,0.3448275862068966,0.3103448275862069,0.3103448275862069,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.2413793103448276,0.2413793103448276,0.20689655172413796
Johnnie Walker Double Black,smoky,oak,caramel,vanilla,peaty,grainy,wood,brine,malt,char,pepper,burnt,lemon,dry,cherry,honey,apple,sugar,earth,fruit,2.647058823529412,0.9411764705882352,0.9411764705882352,0.8235294117647058,0.7647058823529411,0.6470588235294118,0.5294117647058824,0.4705882352941176,0.4705882352941176,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.2352941176470588,0.2352941176470588,0.2352941176470588
Johnnie Walker Gold Label,honey,smoky,oak,grainy,peaty,vanilla,pepper,dry,fruit,malt,spicy,apple,cream,caramel,sugar,floral,lemon,citrus,leather,pear,1.0526315789473684,0.9473684210526316,0.8947368421052632,0.8421052631578947,0.7894736842105263,0.7368421052631579,0.6842105263157895,0.631578947368421,0.5789473684210527,0.5789473684210527,0.5263157894736842,0.5263157894736842,0.4736842105263158,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.21052631578947367
Johnnie Walker Green Label,smoky,malt,peaty,oak,fruit,pepper,spicy,vanilla,honey,salty,wood,caramel,apple,citrus,toffee,bitter,dry,lemon,sugar,floral,1.4181818181818182,1.0545454545454545,1.0545454545454545,1.018181818181818,0.9818181818181818,0.8181818181818182,0.7454545454545455,0.6727272727272727,0.6545454545454545,0.6181818181818182,0.5636363636363636,0.5272727272727272,0.509090909090909,0.41818181818181815,0.3818181818181817,0.34545454545454546,0.3090909090909091,0.2909090909090909,0.2727272727272727,0.2727272727272727
Johnnie Walker Platinum Label,smoky,grainy,vanilla,oak,pepper,citrus,caramel,dry,lemon,honey,grassy,apple,peaty,fruit,floral,malt,chocolate,cream,nutty,oily,1.1428571428571428,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
Johnnie Walker Red Label,grainy,vanilla,caramel,bitter,peaty,smoky,apple,pepper,sugar,oak,malt,dry,metallic,spicy,honey,fruit,fig,wood,char,grassy,1.1,0.5666666666666667,0.5,0.4666666666666667,0.43333333333333335,0.43333333333333335,0.4,0.4,0.36666666666666653,0.3333333333333333,0.3333333333333333,0.3,0.3,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2333333333333333,0.2333333333333333,0.2,0.16666666666666666
Johnny Drum Private Stock,oak,spicy,caramel,sugar,pepper,vanilla,cherry,bitter,peanut,cinnamon,bread,burnt,syrup,floral,maple,butter,peach,honey,tannic,maraschino,1.875,0.875,0.875,0.75,0.75,0.75,0.75,0.75,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.375,0.375
Jura 10 Origin,honey,caramel,fruit,malt,spicy,bitter,peaty,oak,chocolate,lemon,wood,vanilla,salty,apple,dry,orange,pepper,metallic,earth,hay,0.9333333333333332,0.7333333333333333,0.7333333333333333,0.6,0.6,0.6,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.4,0.4,0.4,0.4,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.2
Jura 16,orange,oak,honey,vanilla,toffee,fruit,citrus,chocolate,spicy,caramel,smoky,peaty,malt,earth,pepper,salty,dry,rich,cask,coffee,1.0714285714285714,1.0,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.5,0.5,0.5,0.5,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715
Jura Prophecy,peaty,smoky,salty,dry,fruit,pepper,cinnamon,wood,spicy,earth,caramel,sherry,honey,sea,bread,malt,lemon,vanilla,chocolate,citrus,2.1666666666666665,1.6666666666666667,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25
Jura Superstition,peaty,smoky,honey,spicy,sherry,salty,caramel,pepper,fruit,apple,wood,nutty,earth,vanilla,sugar,oak,peach,cream,cinnamon,medicinal,1.4285714285714286,1.2857142857142858,0.9523809523809524,0.7619047619047619,0.6190476190476191,0.5238095238095238,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.42857142857142855,0.3809523809523809,0.3809523809523809,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2380952380952381,0.2380952380952381,0.2380952380952381
Kavalan Concertmaster,fruit,vanilla,oak,port,plum,pepper,raspberry,honey,coffee,malt,tropical,blackberry,anise,grape,earth,dry,berry,ginger,tobacco,butterscotch,1.875,1.75,1.625,1.25,1.0,0.875,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.375
Kavalan Solist Ex-Bourbon,vanilla,oak,fruit,tropical,spicy,pepper,caramel,dry,banana,coconut,wood,floral,pear,cream,toast,cask,lemon,honey,citrus,cinnamon,2.083333333333333,1.5833333333333333,1.4166666666666667,1.25,1.25,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667
Kavalan Solist Sherry,sherry,fruit,dry,cask,spicy,chocolate,raisin,rich,coffee,oak,cherry,bitter,tannic,wood,earth,cinnamon,pepper,winey,plum,cocoa,2.411764705882353,1.9411764705882355,1.4705882352941178,1.0588235294117647,1.0,1.0,0.9411764705882352,0.9411764705882352,0.7647058823529411,0.7058823529411765,0.6470588235294118,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.4117647058823529,0.4117647058823529
Kavalan Solist Vinho Barrique,fruit,oak,vanilla,caramel,chocolate,rum,tropical,sugar,spicy,pineapple,pepper,floral,cinnamon,grape,cream,malt,mango,cherry,rich,tannic,2.1818181818181817,1.7272727272727273,1.4545454545454546,1.2727272727272727,0.9090909090909092,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637
Kilchoman Coull Point,smoky,peaty,salty,earth,brine,dry,vanilla,sherry,pepper,citrus,mineral,lemon,chocolate,spicy,ash,oak,fruit,cask,malt,orange,2.25,1.6666666666666667,1.5833333333333333,1.25,0.8333333333333334,0.8333333333333334,0.75,0.75,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333
Kilchoman Loch Gorm,peaty,smoky,sherry,fruit,pepper,ash,rubber,oily,salty,chocolate,raisin,cherry,cocoa,lemon,brine,iodine,dry,rich,vanilla,meaty,2.083333333333333,1.75,1.4166666666666667,1.25,1.0833333333333333,0.9166666666666666,0.8333333333333334,0.75,0.6666666666666666,0.5833333333333334,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25
Kilchoman Machir Bay,peaty,smoky,vanilla,salty,pepper,lemon,ash,malt,fruit,chocolate,iodine,oak,brine,citrus,bitter,sea,earth,grassy,oily,spicy,2.24,1.82,1.14,0.86,0.52,0.5,0.44,0.42,0.42,0.38,0.38,0.34,0.34,0.32,0.3,0.3,0.26,0.26,0.24,0.24
Kilchoman Port Cask Matured,peaty,port,smoky,fruit,oak,earth,berry,ash,strawberry,pepper,cream,chocolate,butter,plum,cask,spicy,coffee,cinnamon,vanilla,raspberry,2.083333333333333,1.6666666666666667,1.4166666666666667,1.1666666666666667,0.9166666666666666,0.75,0.5833333333333334,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
Kilchoman Sanaig,smoky,fruit,peaty,sherry,earth,pepper,vanilla,sugar,salty,wood,caramel,brine,chocolate,lemon,ash,plum,citrus,dry,hay,tropical,2.066666666666667,1.9333333333333331,1.8666666666666667,1.0666666666666669,1.0666666666666669,1.0,0.7333333333333333,0.6,0.6,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333
Kilchoman Sherry Cask Release,sherry,peaty,smoky,hay,cask,fruit,salty,brine,grape,caramel,pepper,vanilla,iodine,full,raisin,sea,butter,clove,soap,maple,2.875,2.75,1.875,0.625,0.625,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.125,0.125,0.125
Kilkerran 12,lemon,pepper,herbal,vanilla,fruit,earth,smoky,honey,salty,peaty,oak,oily,brine,citrus,apple,malt,leather,grassy,wood,spicy,1.2105263157894737,1.1052631578947372,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.9473684210526316,0.8421052631578947,0.7894736842105263,0.7368421052631579,0.7368421052631579,0.631578947368421,0.631578947368421,0.5263157894736842,0.5263157894736842,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.42105263157894735,0.42105263157894735,0.3684210526315789
Knob Creek 9 Small Batch,spicy,oak,caramel,vanilla,cinnamon,syrup,wood,corn,maple,cherry,dry,pepper,sugar,tobacco,leather,bitter,clove,nutty,peanut,cream,1.5,1.3214285714285714,1.1785714285714286,1.0357142857142858,1.0357142857142858,0.6785714285714286,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.5357142857142857,0.5,0.3928571428571429,0.35714285714285715,0.32142857142857145,0.2857142857142857,0.25,0.25,0.25,0.21428571428571427
Knob Creek Rye,spicy,oak,vanilla,caramel,pepper,cinnamon,cherry,mint,char,sugar,yeast,grainy,oily,leather,bitter,apple,syrup,cream,ginger,nutty,1.8666666666666667,1.0666666666666669,0.9333333333333332,0.8666666666666667,0.8666666666666667,0.8,0.8,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666
Knob Creek Single Barrel Reserve,spicy,oak,vanilla,peanut,caramel,wood,butter,nutty,dry,char,sugar,pepper,cherry,yeast,corn,cinnamon,honey,rich,full,floral,1.7826086956521738,1.5652173913043481,1.3478260869565215,1.173913043478261,0.9565217391304348,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.5217391304347826,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.43478260869565216,0.39130434782608703,0.39130434782608703,0.3478260869565217,0.3478260869565217,0.3478260869565217,0.2608695652173913,0.2608695652173913
Lagavulin 12,smoky,peaty,fruit,vanilla,wood,spicy,salty,citrus,cask,honey,dry,pepper,oily,sea,lemon,ash,cream,oak,malt,sugar,2.3684210526315788,2.0526315789473686,0.8421052631578947,0.8157894736842105,0.7368421052631579,0.6578947368421053,0.6052631578947368,0.6052631578947368,0.5263157894736842,0.4736842105263158,0.4473684210526316,0.4473684210526316,0.3947368421052632,0.34210526315789475,0.3157894736842105,0.3157894736842105,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2631578947368421
Lagavulin 16,smoky,peaty,salty,sherry,wood,spicy,fruit,oak,pepper,vanilla,caramel,dry,honey,iodine,malt,earth,sea,rich,medicinal,orange,2.6134453781512605,2.016806722689076,0.7226890756302521,0.5714285714285714,0.5630252100840336,0.5378151260504201,0.4453781512605042,0.4201680672268908,0.3865546218487395,0.3865546218487395,0.3445378151260504,0.33613445378151263,0.3277310924369748,0.3193277310924369,0.3193277310924369,0.3109243697478992,0.3025210084033613,0.3025210084033613,0.2857142857142857,0.2689075630252101
Lagavulin 1995 Distillers Edition,peaty,smoky,sherry,fruit,chocolate,cask,spicy,apple,burnt,salty,dry,cherry,caramel,pepper,clove,plum,rich,orange,earth,iodine,1.9090909090909087,1.9090909090909087,1.0909090909090908,1.0,0.9090909090909092,0.7272727272727273,0.6363636363636364,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637
Lagavulin 1997 Distillers Edition,sherry,peaty,smoky,fruit,chocolate,salty,caramel,raisin,malt,brine,oak,cream,ocean,iodine,bitter,wood,berry,dry,mineral,tea,2.375,1.875,1.75,1.25,0.875,0.75,0.75,0.75,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.375,0.375,0.375
Lagavulin 8,smoky,peaty,vanilla,salty,pepper,oily,fruit,lemon,earth,spicy,sea,butter,iodine,citrus,ash,rich,apple,lime,wood,campfire,2.36,1.92,0.8,0.64,0.56,0.52,0.44,0.44,0.44,0.44,0.4,0.4,0.36,0.36,0.32,0.32,0.32,0.32,0.32,0.28
Laphroaig 10,smoky,peaty,salty,medicinal,iodine,vanilla,wood,oak,caramel,campfire,sea,rich,pepper,earth,fruit,leather,cask,apple,spicy,brine,2.3829787234042548,1.904255319148936,1.0,0.6808510638297872,0.5957446808510638,0.5638297872340425,0.4893617021276596,0.4148936170212766,0.40425531914893614,0.40425531914893614,0.39361702127659576,0.3297872340425532,0.3191489361702128,0.2978723404255319,0.2765957446808511,0.26595744680851063,0.26595744680851063,0.26595744680851063,0.2553191489361702,0.2553191489361702
Laphroaig 10 Cask Strength,smoky,peaty,salty,spicy,medicinal,pepper,iodine,vanilla,fruit,burnt,oily,syrup,cask,oak,thick,rubber,brine,caramel,sea,campfire,2.2142857142857144,2.1785714285714284,0.7857142857142857,0.5,0.5,0.3928571428571429,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.25,0.25,0.21428571428571427
Laphroaig 15,peaty,smoky,fruit,salty,vanilla,brine,malt,medicinal,dry,apple,rubber,bitter,oak,caramel,orange,lemon,ash,wood,earth,citrus,1.5384615384615383,1.4615384615384617,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.4615384615384616,0.4615384615384616,0.4615384615384616,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2307692307692308,0.2307692307692308
Laphroaig 18,peaty,smoky,salty,vanilla,spicy,oak,pepper,fruit,earth,wood,brine,lemon,honey,citrus,ash,caramel,medicinal,iodine,oily,toffee,2.3125,1.9791666666666667,0.9166666666666666,0.75,0.5833333333333334,0.5416666666666666,0.4375,0.4375,0.4166666666666667,0.375,0.375,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.3125,0.3125
Laphroaig 25 Cask Strength 2008,smoky,peaty,spicy,vanilla,oak,toffee,chocolate,brine,fruit,salty,licorice,iodine,wood,mellow,cream,butter,candy,cask,sherry,pepper,2.333333333333333,1.6666666666666667,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
Laphroaig An Cuan Mor,peaty,smoky,oak,pepper,dry,spicy,ash,apricot,vanilla,iodine,cask,caramel,salty,wood,fruit,burnt,cream,sherry,medicinal,musty,2.1538461538461537,1.6923076923076923,1.2307692307692308,1.1538461538461535,1.0769230769230769,1.0,0.9230769230769232,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.4615384615384616,0.4615384615384616,0.38461538461538464
Laphroaig Cairdeas 2012 Origin,smoky,peaty,dry,vanilla,iodine,oak,salty,ash,caramel,pepper,brine,seaweed,fruit,charcoal,earth,cream,orange,burnt,barley,spicy,2.5454545454545454,2.363636363636364,1.3636363636363635,1.0909090909090908,0.9090909090909092,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637
Laphroaig Cairdeas 2013 Portwood,smoky,peaty,port,fruit,salty,wood,strawberry,plum,chocolate,brine,iodine,vanilla,dry,rubber,medicinal,ash,berry,oak,pepper,grape,2.2888888888888888,1.8444444444444448,1.3333333333333333,1.2222222222222223,0.7777777777777778,0.5333333333333333,0.4888888888888889,0.4666666666666667,0.4444444444444444,0.4222222222222222,0.4222222222222222,0.4,0.4,0.37777777777777777,0.3555555555555556,0.3555555555555556,0.3555555555555556,0.3555555555555556,0.3333333333333333,0.3111111111111111
Laphroaig Cairdeas 2014 Amontillado,peaty,smoky,dry,ash,orange,salty,cask,earth,brine,vanilla,winey,sherry,wood,nutty,lemon,citrus,spicy,iodine,cinnamon,fruit,2.0769230769230766,1.8461538461538465,1.1538461538461535,1.0,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.4615384615384616
Laphroaig Cairdeas 2015,peaty,smoky,salty,lemon,caramel,apple,sea,medicinal,vanilla,earth,iodine,rubber,brine,ash,spicy,cream,fruit,seaweed,pepper,mineral,2.4375,1.6875,1.25,0.9375,0.8125,0.8125,0.75,0.75,0.6875,0.6875,0.6875,0.625,0.5625,0.5625,0.5,0.5,0.5,0.375,0.375,0.375
Laphroaig Cairdeas 2016 Madeira,peaty,smoky,fruit,pepper,orange,wood,cask,seaweed,brine,dry,apricot,oak,madeira,bitter,salty,medicinal,herbal,winey,raisin,oyster,2.142857142857143,2.071428571428572,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715
